0.00010916,45.943,45.943,50.342,55.718,61.095,23.949
0.66506,45.943,45.943,50.342,55.718,61.584,23.949
1.8388,45.455,45.943,49.853,55.718,61.095,23.949
2.7416,45.455,45.943,49.853,55.718,61.584,23.46
3.6556,45.943,45.943,49.853,55.718,61.584,23.949
4.4487,45.455,45.943,50.342,55.718,61.584,23.949
5.4118,45.455,45.943,50.342,55.718,61.095,23.949
6.2722,45.943,45.455,50.342,55.718,61.584,23.949
7.0173,45.943,45.943,50.342,55.718,61.584,23.949
7.8051,45.943,45.943,49.853,55.718,61.584,23.46
8.5936,45.455,45.943,50.342,55.718,61.584,23.949
9.3828,45.943,45.943,49.853,55.718,61.095,23.949
10.206,45.455,45.943,50.342,55.718,61.584,23.949
10.952,45.943,45.943,49.853,55.718,61.584,23.949
11.706,45.943,45.943,50.342,55.718,61.584,23.949
12.606,45.943,45.943,49.853,55.718,61.584,23.949
13.448,45.943,45.943,50.342,56.207,61.584,23.949
14.29,45.943,45.943,50.342,55.718,61.584,23.949
15.135,45.943,45.455,49.853,55.718,61.095,23.949
15.906,45.943,45.943,50.342,55.718,61.095,23.949
16.674,45.455,45.455,50.342,55.718,61.095,23.949
17.475,45.455,45.943,49.853,56.207,61.095,23.46
18.242,45.943,45.455,49.853,56.207,61.584,23.46
19.05,45.943,45.943,50.342,56.207,61.584,23.949
19.801,45.455,45.455,50.342,55.718,61.584,23.46
20.673,45.455,45.455,50.342,55.718,61.095,23.46
21.474,45.943,45.943,50.342,56.207,61.095,23.949
22.274,45.455,45.455,50.342,55.718,61.095,23.949
23.087,45.455,45.943,49.853,56.207,61.095,23.949
23.874,45.455,45.455,50.342,55.718,61.095,23.949
24.843,45.943,45.943,50.342,56.207,61.095,23.949
25.599,45.943,45.943,49.853,55.718,61.095,23.949
26.344,45.943,45.943,49.853,55.718,61.095,23.949
27.088,45.943,45.943,49.853,56.207,61.584,23.949
27.831,45.455,45.455,49.853,55.718,61.095,23.949
28.673,45.455,45.943,50.342,55.718,61.584,23.949
29.631,45.943,45.943,50.342,56.207,61.584,23.949
30.457,45.455,45.943,49.853,55.718,61.584,23.46
31.19,45.943,45.455,50.342,55.718,61.584,23.949
31.947,45.943,45.455,49.853,56.207,61.584,23.949
32.701,45.455,45.455,49.853,55.718,61.095,23.949
33.487,45.455,45.455,49.853,55.718,61.095,23.949
34.278,45.455,45.455,49.853,55.718,61.584,23.949
35.028,45.455,45.455,50.342,56.207,61.095,23.46
35.772,45.455,45.943,49.853,56.207,61.584,23.949
36.528,45.455,45.455,50.342,55.718,61.584,23.949
37.268,45.455,45.455,50.342,56.207,61.584,23.949
38.036,45.455,45.943,50.342,56.207,61.095,23.949
38.837,45.455,45.455,50.342,55.718,61.584,23.949
39.755,45.455,45.455,50.342,55.718,61.584,23.949
40.537,45.943,45.455,50.342,56.207,61.584,23.949
41.333,45.943,45.943,50.342,55.718,61.584,23.949
42.183,45.455,45.943,50.342,56.207,61.584,23.949
42.931,45.455,45.943,50.342,56.207,61.584,23.46
43.703,45.455,45.943,49.853,55.718,61.095,23.949
44.622,45.455,45.455,49.853,55.718,61.584,23.949
45.376,45.943,45.455,50.342,55.718,61.584,23.949
46.142,45.455,45.455,50.342,56.207,61.095,23.949
46.922,45.455,45.455,50.342,55.718,61.584,23.949
47.663,45.455,45.943,50.342,55.718,61.584,23.949
48.423,45.455,45.943,50.342,56.207,61.584,23.949
49.211,45.455,45.455,49.853,56.207,61.584,23.949
49.97,45.455,45.943,49.853,55.718,61.095,23.949
50.748,45.943,45.455,50.342,55.718,61.584,23.949
51.573,45.455,45.943,49.853,55.718,61.095,23.949
52.642,45.455,45.455,49.853,56.207,61.584,23.949
53.389,45.455,45.943,49.853,55.718,61.584,23.949
