8.316e-05,24.438,23.949,23.949,23.949,24.438,23.949
0.29632,23.949,23.949,23.949,23.949,23.949,23.949
1.0271,23.949,23.949,23.949,23.949,24.438,23.949
1.8061,23.949,23.949,23.949,23.949,23.949,23.949
2.6003,23.949,23.949,23.949,23.949,24.438,24.438
3.495,23.949,23.949,23.949,23.46,23.949,23.949
4.2414,23.949,23.949,23.949,23.949,24.438,23.949
4.9877,23.949,23.949,23.949,24.438,24.438,23.949
5.7484,23.949,23.949,23.949,23.949,24.438,24.438
6.5258,23.949,23.949,23.46,23.949,24.438,23.949
7.2682,23.949,23.949,23.949,23.949,24.438,23.46
8.1317,23.949,23.949,23.949,23.46,24.438,23.949
8.8876,23.949,23.949,23.949,23.949,24.438,23.949
9.6551,23.949,23.949,23.949,23.949,24.927,23.949
10.4,23.949,23.949,23.949,23.949,24.438,23.949
11.145,23.949,23.949,23.949,23.949,24.927,23.949
11.894,23.949,23.949,23.949,23.949,24.927,23.949
12.653,23.949,23.46,23.949,23.949,24.927,23.949
13.401,23.949,23.949,23.949,23.949,24.927,23.949
14.146,23.949,23.949,23.949,23.949,24.927,23.949
14.892,23.949,23.949,23.949,23.949,25.415,23.949
15.649,23.949,23.949,23.949,23.949,25.415,23.949
16.396,24.438,23.949,23.46,23.949,25.415,23.949
17.134,23.949,23.949,23.949,23.949,25.415,23.949
17.913,23.949,23.949,23.46,23.949,25.904,23.949
18.663,23.949,23.949,23.949,23.949,25.415,23.949
19.425,23.949,23.949,23.949,23.949,25.904,23.949
20.161,23.949,23.949,23.949,23.949,26.393,23.949
20.914,23.46,23.46,23.46,23.949,26.393,23.949
21.697,23.949,23.949,23.949,23.949,25.904,23.949
22.45,23.949,23.949,23.949,23.46,26.393,23.949
23.2,23.949,23.949,23.949,23.949,26.393,23.949
23.946,23.949,23.949,23.949,23.949,26.393,23.949
24.698,23.46,23.949,23.949,23.46,26.393,23.46
25.456,23.949,23.949,23.949,23.949,26.393,23.949
26.203,23.949,23.949,23.949,23.949,26.393,23.949
26.956,23.949,23.949,23.949,23.949,26.882,23.949
27.709,23.949,23.949,23.949,23.949,26.882,23.949
28.464,24.438,23.949,23.949,23.949,26.882,23.949
29.228,23.949,23.949,23.949,23.949,27.37,23.949
29.987,23.949,23.949,23.949,23.949,26.882,23.949
30.732,23.949,23.949,23.949,23.949,26.882,23.949
31.494,23.949,23.949,23.949,23.949,27.37,23.949
32.236,23.949,23.949,23.949,23.949,27.37,23.949
32.982,24.438,23.949,23.949,24.438,27.37,23.949
33.73,23.949,23.949,23.949,24.438,27.37,23.949
34.476,23.949,23.949,23.46,23.949,27.37,23.949
35.221,23.949,23.949,23.949,24.438,27.859,23.949
35.96,23.949,23.46,23.949,23.949,27.859,23.949
36.705,23.949,23.949,23.949,24.438,27.859,23.46
37.465,23.949,23.949,23.46,24.438,27.859,23.949
38.201,23.949,23.949,23.949,23.949,27.859,23.949
38.956,23.949,23.949,23.949,23.949,28.348,23.949
39.724,23.949,23.949,23.949,24.438,28.348,23.949
40.48,23.949,23.949,23.949,24.438,27.859,23.949
41.235,23.949,23.949,23.949,24.438,27.859,24.438
41.988,23.949,24.438,23.949,24.438,28.348,23.949
42.733,23.949,23.949,23.949,23.949,28.348,23.949
43.484,23.949,23.949,23.949,24.438,28.837,23.949
44.238,23.949,23.949,23.949,24.438,28.348,23.949
44.984,23.949,23.949,23.949,24.438,28.837,23.949
45.74,23.949,23.949,23.949,23.949,28.348,23.949
46.482,23.949,23.949,23.949,24.438,28.837,23.949
47.238,23.949,23.949,23.949,24.438,28.837,23.949
47.98,23.949,23.949,23.949,24.438,28.837,23.949
48.745,23.949,23.949,23.949,24.438,28.837,24.438
49.488,23.949,23.949,23.949,24.438,28.837,23.949
50.259,23.949,23.949,23.949,24.438,29.326,23.949
51.014,23.949,23.949,23.949,24.438,28.837,23.46
51.765,23.949,23.949,23.949,24.438,28.837,24.438
52.535,23.949,23.949,23.949,24.438,28.837,23.46
53.294,23.949,23.949,23.46,24.438,28.837,23.949
54.053,23.949,23.949,23.949,24.927,29.326,23.949
54.84,23.949,23.949,23.949,24.438,29.326,24.438
55.594,23.949,23.949,23.949,24.927,29.326,24.438
56.355,24.438,23.949,23.949,24.438,29.326,23.949
57.114,23.949,23.46,23.949,24.927,29.814,23.949
57.857,23.949,23.46,23.949,24.927,29.814,23.46
58.602,23.46,23.949,23.949,24.927,29.814,23.949
59.347,23.949,23.949,23.949,24.927,29.814,23.949
60.102,23.949,23.949,23.949,24.927,29.814,23.949
60.845,23.949,23.949,23.949,24.927,30.303,23.949
61.595,23.949,23.949,24.438,24.927,30.303,23.46
62.341,23.949,23.949,23.949,24.927,30.303,23.949
63.082,23.949,23.949,24.438,24.927,30.303,23.949
63.845,23.949,23.949,23.949,24.927,30.303,23.949
64.592,23.949,23.949,23.949,24.927,30.303,23.949
65.34,23.949,23.949,23.949,24.927,30.303,23.949
66.097,23.949,23.949,23.949,24.927,30.303,23.949
66.908,23.949,23.949,23.949,25.415,30.303,23.949
67.673,23.949,23.949,23.949,24.927,30.792,23.949
68.432,23.949,23.949,23.949,24.927,30.792,23.949
69.169,23.949,23.949,23.949,24.927,30.792,23.949
69.915,23.949,23.949,23.46,25.415,30.792,23.949
70.664,23.949,23.949,23.949,25.415,30.792,23.949
71.434,23.46,24.438,23.949,25.415,30.792,23.949
72.18,23.949,23.949,23.949,24.927,30.792,23.949
72.938,23.949,23.949,23.949,24.927,30.792,24.438
73.696,23.949,23.949,23.949,24.927,31.281,23.949
74.445,23.949,23.949,23.949,25.415,30.792,24.438
75.188,23.949,23.949,23.949,24.927,30.792,23.949
75.94,23.949,23.949,23.949,25.415,31.281,23.949
76.693,23.949,23.949,23.949,24.927,30.792,24.438
77.452,23.949,23.949,23.949,25.415,31.281,23.949
78.197,23.949,23.949,23.949,25.415,30.792,24.438
78.943,23.949,23.949,24.438,25.415,31.281,24.438
79.695,23.949,23.949,23.949,25.415,30.792,23.949
80.466,23.949,23.949,23.949,25.415,31.281,23.949
81.228,23.949,23.949,23.949,25.415,31.281,23.949
81.986,23.949,24.438,23.949,25.415,31.281,23.949
82.758,23.949,23.949,23.949,25.904,31.281,23.949
83.507,23.949,23.949,23.949,25.415,31.281,23.949
84.283,23.949,23.949,23.949,25.415,31.281,23.949
85.054,23.949,23.949,23.949,25.415,31.281,23.949
85.808,23.949,23.949,23.949,25.904,31.281,23.949
86.563,23.949,23.949,23.949,25.415,31.281,23.949
87.322,24.438,23.949,24.438,25.904,31.769,23.949
88.065,23.949,23.949,24.438,25.904,31.281,23.949
88.824,23.949,23.949,23.949,25.415,31.769,23.949
89.56,23.949,23.949,24.438,25.904,31.769,23.949
90.313,23.949,23.949,24.438,25.904,31.769,23.949
