0.00017836,22.483,21.994,21.994,21.994,22.483,21.994
0.55822,22.483,21.994,21.994,21.994,22.483,21.994
1.5867,21.994,21.994,21.994,21.994,22.483,21.994
2.4911,22.483,21.505,21.994,21.994,22.972,21.994
3.2921,21.994,21.994,21.994,21.994,22.972,21.994
4.0914,22.483,21.994,21.994,21.994,22.972,21.994
4.8534,21.994,21.994,21.994,21.994,22.972,21.994
5.8034,21.994,21.994,21.994,21.994,22.972,21.994
6.576,21.994,21.994,21.994,21.994,22.972,21.994
7.3351,21.994,21.994,21.994,21.994,23.46,21.994
8.0848,22.483,21.994,21.994,21.994,23.46,21.505
8.8268,21.994,21.994,21.994,21.994,23.46,21.994
9.5761,21.994,21.994,21.994,21.994,23.46,21.505
10.322,21.994,21.994,21.994,21.994,23.46,21.994
11.079,21.994,21.505,21.994,21.994,23.949,21.994
11.824,21.994,21.994,21.994,21.994,23.949,21.994
12.577,21.994,21.994,22.483,21.994,23.949,21.994
13.358,21.994,21.994,21.994,21.994,23.949,21.994
14.124,22.483,21.994,22.483,21.994,23.949,21.994
14.892,21.994,21.994,21.994,22.483,24.438,21.994
15.629,22.483,21.994,21.994,21.994,24.438,21.505
16.388,21.994,21.505,21.994,21.994,24.438,21.994
17.145,21.994,21.994,21.994,21.994,24.438,21.505
17.888,22.483,21.994,21.994,21.994,24.438,21.994
18.634,21.994,21.994,21.994,21.994,24.927,21.994
19.38,22.483,21.994,21.994,21.994,24.927,21.994
20.132,22.483,21.994,21.994,21.994,24.927,21.994
20.891,21.994,21.994,21.994,21.994,24.927,21.994
21.633,22.483,21.994,21.994,21.994,25.415,21.505
22.384,22.483,21.994,21.994,21.994,25.415,21.994
23.15,21.994,21.994,21.994,22.483,25.415,21.994
23.95,22.483,21.994,21.994,21.994,25.415,21.994
24.687,22.483,21.994,21.994,21.994,25.415,21.994
25.442,21.994,21.994,21.994,22.483,25.415,21.994
26.199,21.994,21.994,21.994,21.994,25.904,21.994
26.947,21.994,21.994,21.505,21.994,25.415,21.994
27.706,21.994,21.994,21.994,21.994,25.904,21.994
28.457,21.994,21.994,21.994,22.483,25.904,21.994
29.197,22.483,21.505,21.994,22.483,25.415,21.994
29.944,22.483,21.994,21.994,22.483,26.393,21.505
30.702,21.994,21.505,21.994,22.483,25.904,21.994
31.448,21.994,21.994,21.994,21.994,26.393,21.994
32.191,22.483,22.483,21.994,22.483,26.393,21.994
32.944,22.483,21.994,21.994,22.483,26.393,21.994
33.709,22.483,21.994,21.994,22.483,26.393,21.994
34.471,21.994,21.994,21.994,22.483,26.393,21.994
35.24,22.483,21.994,21.994,22.483,26.393,21.994
35.978,21.994,21.994,21.994,22.483,26.882,21.994
36.74,22.483,21.994,21.994,22.483,26.882,21.994
37.485,21.994,21.994,21.994,21.994,26.882,21.994
38.243,21.994,21.994,21.994,22.483,26.882,21.994
38.993,21.994,21.994,22.483,22.483,26.882,21.994
39.752,21.994,21.994,21.994,22.483,26.882,21.994
40.516,22.483,21.994,21.994,22.483,26.882,21.994
41.258,22.483,21.994,21.994,22.483,26.882,21.994
42.049,22.483,21.994,21.994,22.972,26.882,21.994
42.799,21.994,21.994,21.994,22.483,27.37,21.505
43.553,22.483,21.994,21.994,22.483,26.882,21.994
44.301,21.994,21.994,21.994,22.972,27.37,21.994
45.046,22.483,21.994,21.994,22.483,27.37,21.994
45.804,21.994,21.994,21.994,22.483,27.37,21.994
46.556,21.994,21.994,21.994,22.972,27.37,21.994
47.305,22.483,21.994,21.994,22.483,27.859,21.994
48.046,21.994,21.994,22.483,22.483,27.859,21.994
48.813,22.483,21.994,21.994,22.972,27.859,21.994
49.559,21.994,21.994,22.483,22.972,27.859,21.994
50.305,21.994,21.994,21.994,22.483,27.859,21.994
51.055,21.994,21.505,21.994,22.972,27.859,21.994
51.809,22.483,21.994,21.994,22.972,27.859,21.994
52.563,22.483,21.994,21.994,22.972,27.859,21.994
53.312,21.994,21.994,21.994,22.972,28.348,21.994
54.064,22.483,21.994,21.994,22.972,28.348,21.994
54.82,21.994,21.994,21.994,22.972,28.348,21.994
